TARGET,CODE_GENDER,CNT_CHILDREN,AMT_INCOME_TOTAL,AMT_CREDIT,AMT_ANNUITY,NAME_INCOME_TYPE,NAME_EDUCATION_TYPE,DAYS_BIRTH,DAYS_EMPLOYED
0,M,0,315000.0,473760.0,50400.0,Commercial associate,Higher education,-14336,-409
0,F,0,99000.0,269550.0,14242.5,Pensioner,Secondary / secondary special,-21660,365243
0,F,2,81000.0,296280.0,14382.0,Working,Secondary / secondary special,-12109,-4556
0,F,0,81000.0,180000.0,9000.0,Working,Higher education,-9924,-1891
0,F,0,81000.0,269550.0,20988.0,Working,Secondary / secondary special,-12882,-2248
0,M,0,146700.0,1205451.0,39969.0,Commercial associate,Higher education,-23664,-1308
0,F,1,270000.0,1506816.0,47443.5,Working,Higher education,-17594,-6007
0,F,1,196200.0,961146.0,28233.0,Commercial associate,Secondary / secondary special,-12062,-4724
0,M,2,130500.0,835380.0,33259.5,Working,Secondary / secondary special,-14418,-3422
0,M,0,405000.0,1485000.0,56560.5,Pensioner,Secondary / secondary special,-19757,365243
0,F,0,112500.0,337500.0,16875.0,Pensioner,Incomplete higher,-19139,365243
0,M,0,112500.0,296280.0,18931.5,Working,Secondary / secondary special,-18800,-385
0,F,0,135000.0,493497.0,48204.0,Working,Secondary / secondary special,-20436,-3382
0,M,1,270000.0,1125000.0,33025.5,Working,Higher education,-13399,-1340
0,F,0,67500.0,454500.0,18022.5,Pensioner,Secondary / secondary special,-23534,365243
0,F,0,202500.0,967500.0,28417.5,Pensioner,Secondary / secondary special,-21343,365243
0,F,0,112500.0,518562.0,20421.0,Pensioner,Secondary / secondary special,-21190,365243
0,F,0,67500.0,269550.0,12001.5,Commercial associate,Secondary / secondary special,-18852,-2180
0,F,1,432981.0,1170000.0,30861.0,State servant,Higher education,-12987,-2991
0,F,0,337500.0,1762110.0,46611.0,Working,Higher education,-16965,-2930
0,F,2,180000.0,103500.0,12280.5,Working,Secondary / secondary special,-9084,-1190
1,F,0,157500.0,205789.5,8847.0,Working,Secondary / secondary special,-14146,-4392
0,M,0,162000.0,490536.0,22995.0,State servant,Secondary / secondary special,-18043,-754
0,M,0,171000.0,824823.0,21888.0,Working,Secondary / secondary special,-21375,-5250
0,F,0,135000.0,254700.0,25321.5,Working,Incomplete higher,-9761,-2086
0,M,2,135000.0,270000.0,13500.0,Working,Secondary / secondary special,-19290,-4180
1,F,0,292500.0,1096236.0,36360.0,Commercial associate,Higher education,-23773,-5275
1,F,0,45000.0,327024.0,16033.5,Working,Secondary / secondary special,-16513,-2292
0,F,0,202500.0,495000.0,21933.0,Working,Secondary / secondary special,-12888,-2545
0,M,0,144000.0,485640.0,34668.0,Working,Secondary / secondary special,-22020,-7804
0,M,1,225000.0,1006920.0,38484.0,Working,Secondary / secondary special,-15797,-656
0,F,0,180000.0,1515415.5,41800.5,Commercial associate,Secondary / secondary special,-12369,-1314
0,F,1,360000.0,755190.0,36459.0,State servant,Secondary / secondary special,-10250,-1583
0,M,1,225000.0,481855.5,47070.0,Working,Higher education,-15610,-2910
0,F,0,270000.0,1006920.0,51412.5,Commercial associate,Secondary / secondary special,-14544,-1727
0,F,0,117000.0,566055.0,16681.5,Pensioner,Secondary / secondary special,-21553,365243
0,M,1,427500.0,1800000.0,62698.5,Commercial associate,Secondary / secondary special,-13717,-2403
1,M,0,135000.0,691020.0,22419.0,Working,Secondary / secondary special,-16980,-625
1,M,0,85500.0,521280.0,22086.0,Pensioner,Incomplete higher,-22708,365243
0,F,0,202500.0,310500.0,13675.5,Commercial associate,Higher education,-15908,-6755
0,F,0,135000.0,810000.0,40500.0,Working,Secondary / secondary special,-16668,-4414
0,M,0,112500.0,781920.0,23836.5,Pensioner,Secondary / secondary special,-18111,365243
1,F,0,180000.0,157500.0,14575.5,Commercial associate,Incomplete higher,-9794,-323
0,F,1,202500.0,900000.0,47952.0,Working,Secondary / secondary special,-10012,-2248
0,M,0,135000.0,225000.0,26833.5,Commercial associate,Incomplete higher,-8145,-394
0,F,0,40500.0,135000.0,6750.0,Working,Secondary / secondary special,-17772,-2569
0,F,0,157500.0,284400.0,16456.5,Commercial associate,Higher education,-17849,-2303
0,F,0,111150.0,625536.0,25245.0,Pensioner,Secondary / secondary special,-22360,365243
0,F,0,270000.0,1076247.0,45729.0,Working,Higher education,-10607,-2362
0,F,0,99000.0,135000.0,6750.0,Pensioner,Secondary / secondary special,-23119,365243
0,M,1,135000.0,225000.0,11250.0,Working,Higher education,-14350,-1873
0,M,0,67500.0,1056447.0,34209.0,Working,Secondary / secondary special,-14547,-6053
0,M,0,135000.0,797814.0,25866.0,Pensioner,Secondary / secondary special,-19580,365243
0,M,0,171000.0,927000.0,30033.0,Working,Higher education,-12517,-1252
0,F,0,157500.0,254700.0,14350.5,Pensioner,Secondary / secondary special,-23151,365243
0,F,0,112500.0,511920.0,15097.5,Pensioner,Secondary / secondary special,-20872,365243
0,M,0,247500.0,1039500.0,30523.5,Pensioner,Higher education,-20305,365243
0,F,2,72000.0,225000.0,11250.0,Working,Secondary / secondary special,-13796,-2872
0,F,1,81000.0,343800.0,16024.5,Working,Secondary / secondary special,-17063,-745
1,F,0,135000.0,239850.0,28593.0,Commercial associate,Secondary / secondary special,-10544,-2543
0,F,0,45000.0,117000.0,11569.5,Working,Secondary / secondary special,-16771,-493
0,F,0,90000.0,931401.0,34645.5,Commercial associate,Higher education,-17704,-307
0,F,0,315000.0,1288350.0,41692.5,Commercial associate,Higher education,-21321,-2334
0,F,0,180000.0,1006920.0,42790.5,Commercial associate,Higher education,-9049,-840
0,F,1,67500.0,67500.0,7047.0,Working,Secondary / secondary special,-17068,-1199
1,F,0,67500.0,360000.0,19660.5,Pensioner,Secondary / secondary special,-21666,365243
1,F,0,45000.0,161730.0,8770.5,Pensioner,Secondary / secondary special,-20349,365243
0,M,0,112500.0,1080000.0,31576.5,State servant,Higher education,-14772,-2855
0,F,0,202500.0,225000.0,16465.5,Working,Higher education,-17918,-896
0,F,0,207000.0,463941.0,17320.5,Commercial associate,Secondary / secondary special,-19282,-884
0,F,2,112500.0,528633.0,27121.5,Working,Secondary / secondary special,-10536,-633
1,M,0,112500.0,808650.0,29839.5,Pensioner,Secondary / secondary special,-22592,365243
0,M,1,256500.0,473760.0,50400.0,Working,Higher education,-18856,-4803
0,F,0,360000.0,901192.5,35869.5,Working,Secondary / secondary special,-19473,-6539
0,F,0,157500.0,775327.5,32980.5,Pensioner,Secondary / secondary special,-23228,365243
0,M,1,90000.0,247500.0,12375.0,Working,Secondary / secondary special,-14965,-1384
0,F,0,112500.0,900000.0,26316.0,Working,Secondary / secondary special,-13946,-3678
0,F,1,135000.0,254700.0,25321.5,Working,Secondary / secondary special,-14008,-7097
0,M,3,126000.0,679500.0,19998.0,Working,Secondary / secondary special,-11838,-4034
0,M,2,135000.0,733315.5,39199.5,Working,Higher education,-19656,-2095
0,F,0,94500.0,808650.0,23305.5,Pensioner,Secondary / secondary special,-20805,365243
0,M,1,225000.0,380533.5,30640.5,Commercial associate,Higher education,-11259,-623
0,M,0,540000.0,835380.0,42781.5,Commercial associate,Higher education,-14159,-5015
0,M,0,315000.0,1024740.0,55719.0,Commercial associate,Secondary / secondary special,-15815,-2359
0,F,0,315000.0,810000.0,40500.0,Working,Secondary / secondary special,-21899,-2363
0,M,0,180000.0,360000.0,18000.0,Working,Higher education,-11340,-628
0,F,1,157500.0,135000.0,15268.5,Working,Higher education,-11029,-2417
0,F,1,270000.0,1207143.0,51273.0,Commercial associate,Secondary / secondary special,-12855,-1292
0,F,0,157500.0,495351.0,30433.5,Commercial associate,Secondary / secondary special,-18336,-1838
0,M,1,180000.0,283500.0,18459.0,Working,Incomplete higher,-10710,-231
0,F,0,121500.0,90000.0,10809.0,Working,Secondary / secondary special,-9701,-955
0,F,0,67500.0,119925.0,11988.0,Pensioner,Secondary / secondary special,-21987,365243
0,M,0,40500.0,112500.0,7452.0,Working,Secondary / secondary special,-13155,-338
0,F,0,112500.0,1046142.0,30717.0,Working,Secondary / secondary special,-22892,-1046
0,F,2,180000.0,727785.0,28332.0,Working,Higher education,-12534,-1109
0,M,0,225000.0,518562.0,24948.0,Commercial associate,Higher education,-14866,-3615
0,F,0,180000.0,857655.0,34141.5,Working,Secondary / secondary special,-14260,-2768
0,F,0,99000.0,239850.0,23850.0,Pensioner,Higher education,-21333,365243
1,M,0,99000.0,284400.0,22599.0,Working,Secondary / secondary special,-12725,-148
0,M,0,247500.0,521280.0,28408.5,Commercial associate,Secondary / secondary special,-20987,-12225
0,F,0,99000.0,942300.0,27679.5,Working,Secondary / secondary special,-23302,-1052
0,F,0,157500.0,159264.0,6133.5,Working,Secondary / secondary special,-19236,-2451
0,M,1,292500.0,635193.0,66829.5,Working,Secondary / secondary special,-10883,-168
0,F,2,315000.0,675000.0,34465.5,Working,Higher education,-14625,-751
0,M,0,135000.0,301464.0,23949.0,Working,Secondary / secondary special,-11249,-451
0,F,0,360000.0,967500.0,26604.0,Commercial associate,Secondary / secondary special,-19128,-2326
0,F,1,225000.0,285723.0,22108.5,Working,Secondary / secondary special,-13959,-3768
0,F,0,180000.0,227520.0,14809.5,Commercial associate,Secondary / secondary special,-15365,-117
1,M,3,180000.0,270000.0,13500.0,Working,Secondary / secondary special,-11863,-867
0,F,0,135000.0,1305000.0,41107.5,Commercial associate,Secondary / secondary special,-22293,-3056
0,F,2,90000.0,166500.0,6403.5,Working,Secondary / secondary special,-13593,-4699
0,F,1,315000.0,495000.0,13185.0,Commercial associate,Higher education,-11507,-1084
0,M,2,225000.0,652500.0,39919.5,Commercial associate,Higher education,-12968,-419
0,F,0,157500.0,679896.0,41724.0,Working,Secondary / secondary special,-8287,-1360
0,F,0,157500.0,1303812.0,38250.0,Working,Secondary / secondary special,-22888,-573
0,F,0,292500.0,1125000.0,32895.0,Working,Secondary / secondary special,-17445,-3391
1,F,0,112500.0,337500.0,16875.0,Pensioner,Secondary / secondary special,-20428,365243
0,F,0,225000.0,1216201.5,35559.0,Working,Higher education,-19032,-1866
0,F,0,130500.0,555273.0,18040.5,Commercial associate,Secondary / secondary special,-22674,-1082
1,M,0,135000.0,305221.5,20524.5,Commercial associate,Secondary / secondary special,-16666,-164
0,F,0,157500.0,397881.0,15129.0,Commercial associate,Secondary / secondary special,-19785,-1276
0,F,0,225000.0,622188.0,20349.0,Working,Secondary / secondary special,-17603,-3835
0,M,0,67500.0,254700.0,14751.0,Pensioner,Higher education,-24232,365243
0,F,0,112500.0,675000.0,19476.0,Pensioner,Higher education,-23663,365243
0,F,0,157500.0,491823.0,26811.0,Pensioner,Secondary / secondary special,-20929,365243
0,M,0,202500.0,369000.0,9733.5,Commercial associate,Secondary / secondary special,-14723,-4897
0,F,1,121500.0,835380.0,35523.0,Commercial associate,Higher education,-11521,-215
0,M,0,270000.0,521280.0,31500.0,State servant,Secondary / secondary special,-20133,-2675
0,M,0,157500.0,180000.0,21492.0,Working,Higher education,-9268,-667
1,F,0,72000.0,203760.0,16227.0,Working,Secondary / secondary special,-18673,-2008
0,F,0,101250.0,314055.0,13963.5,Commercial associate,Secondary / secondary special,-19806,-226
0,F,0,135000.0,363190.5,23341.5,Pensioner,Secondary / secondary special,-23915,365243
1,F,3,225000.0,1183963.5,34749.0,Working,Secondary / secondary special,-16129,-2217
0,M,1,135000.0,604152.0,29065.5,Working,Secondary / secondary special,-13776,-2129
0,M,2,112500.0,225000.0,11619.0,Working,Secondary / secondary special,-16492,-148
0,F,1,108000.0,338832.0,20475.0,Commercial associate,Secondary / secondary special,-14276,-376
0,M,0,180000.0,545040.0,25407.0,Commercial associate,Secondary / secondary special,-16079,-1212
0,F,0,67500.0,454500.0,16321.5,State servant,Higher education,-10248,-1677
0,F,0,292500.0,472500.0,44991.0,Working,Secondary / secondary special,-18763,-2420
0,F,0,112500.0,675000.0,32602.5,Working,Secondary / secondary special,-14039,-6911
1,M,0,207000.0,1256400.0,36733.5,Commercial associate,Secondary / secondary special,-18995,-193
0,F,0,75600.0,270000.0,17982.0,Pensioner,Secondary / secondary special,-22908,365243
0,F,0,85500.0,247500.0,9553.5,Working,Secondary / secondary special,-19209,-10413
0,M,0,202500.0,254700.0,23814.0,Commercial associate,Secondary / secondary special,-8740,-1077
0,M,1,90000.0,679500.0,19998.0,State servant,Higher education,-11667,-241
0,M,1,112500.0,521280.0,31630.5,Working,Higher education,-12966,-866
0,F,1,90000.0,640080.0,29970.0,Working,Secondary / secondary special,-8734,-1333
0,F,1,108000.0,834048.0,27693.0,State servant,Secondary / secondary special,-15877,-1511
1,F,0,157500.0,553581.0,40414.5,Working,Higher education,-14798,-2060
0,F,1,135000.0,704844.0,26977.5,Working,Incomplete higher,-10397,-2895
0,F,0,36000.0,57564.0,5823.0,Pensioner,Secondary / secondary special,-20959,365243
0,F,2,202500.0,900000.0,46084.5,Commercial associate,Secondary / secondary special,-10001,-1547
0,F,0,180000.0,375408.0,27445.5,Working,Secondary / secondary special,-21706,-1596
0,F,1,67500.0,454500.0,20151.0,Commercial associate,Higher education,-14421,-549
0,M,0,292500.0,1163961.0,41940.0,Working,Secondary / secondary special,-16100,-3629
1,M,0,67500.0,562491.0,24907.5,Pensioner,Secondary / secondary special,-22155,365243
0,F,0,225000.0,1154565.0,41598.0,Commercial associate,Secondary / secondary special,-12775,-199
0,F,0,121500.0,582804.0,25803.0,Pensioner,Secondary / secondary special,-23744,365243
0,F,0,225000.0,1096020.0,56092.5,Commercial associate,Higher education,-9549,-110
0,F,1,81000.0,180000.0,9000.0,Working,Secondary / secondary special,-12521,-1090
0,M,1,225000.0,808650.0,21460.5,Commercial associate,Higher education,-10859,-2117
0,M,1,180000.0,508495.5,21672.0,Commercial associate,Higher education,-15420,-2154
0,F,0,162000.0,547344.0,19791.0,Pensioner,Secondary / secondary special,-20623,365243
0,F,0,135000.0,454500.0,18022.5,Working,Secondary / secondary special,-16099,-2315
0,F,0,135000.0,405000.0,20250.0,State servant,Higher education,-15970,-2115
0,M,1,180000.0,472500.0,46030.5,Working,Secondary / secondary special,-11012,-3797
0,F,0,90000.0,677664.0,20673.0,Commercial associate,Higher education,-10641,-188
0,F,0,135000.0,505066.5,26149.5,Commercial associate,Secondary / secondary special,-9827,-2503
0,F,0,157500.0,1493086.5,52029.0,Working,Secondary / secondary special,-16871,-1124
0,F,1,247500.0,900000.0,46084.5,Working,Incomplete higher,-12634,-1521
0,F,0,157500.0,675000.0,29862.0,Pensioner,Secondary / secondary special,-20729,365243
0,M,0,135000.0,1066752.0,31320.0,Commercial associate,Higher education,-20076,-8931
0,M,0,45000.0,91143.0,9670.5,Pensioner,Secondary / secondary special,-24895,365243
0,M,0,103500.0,510102.0,39604.5,Working,Secondary / secondary special,-19226,-1170
0,M,0,225000.0,96696.0,7767.0,Working,Secondary / secondary special,-14855,-2286
0,F,0,90000.0,405247.5,15435.0,Working,Secondary / secondary special,-10404,-2528
1,M,2,157500.0,260568.0,27360.0,Commercial associate,Secondary / secondary special,-17241,-4291
0,F,0,202500.0,886090.5,35271.0,Working,Secondary / secondary special,-20717,-1472
0,M,0,90000.0,454500.0,25375.5,Pensioner,Secondary / secondary special,-22070,365243
0,F,2,184500.0,894766.5,29700.0,Commercial associate,Secondary / secondary special,-15308,-2364
1,F,0,360000.0,630000.0,58428.0,Commercial associate,Secondary / secondary special,-15710,-452
0,F,0,180000.0,1540867.5,42502.5,Pensioner,Secondary / secondary special,-21697,365243
0,M,2,225000.0,135000.0,15399.0,Commercial associate,Secondary / secondary special,-18376,-4270
0,M,0,157500.0,900000.0,31887.0,Working,Secondary / secondary special,-11949,-893
0,F,0,211500.0,382500.0,19125.0,Working,Secondary / secondary special,-17790,-4515
0,M,0,292500.0,573408.0,29407.5,Working,Secondary / secondary special,-10737,-3296
0,M,2,360000.0,450000.0,22018.5,Working,Higher education,-11997,-1190
1,F,0,225000.0,1467612.0,62181.0,Commercial associate,Secondary / secondary special,-14762,-356
0,F,0,124200.0,538704.0,23859.0,Pensioner,Secondary / secondary special,-22925,365243
0,F,0,45000.0,50940.0,5089.5,Pensioner,Secondary / secondary special,-21067,365243
0,M,1,202500.0,631332.0,63850.5,Working,Higher education,-12186,-2304
0,F,0,292500.0,1886850.0,49905.0,State servant,Higher education,-12234,-770
0,F,0,112500.0,277969.5,15651.0,Working,Secondary / secondary special,-20905,-13922
0,F,0,90000.0,247500.0,12375.0,Working,Secondary / secondary special,-14118,-131
0,M,1,157500.0,1288350.0,37800.0,State servant,Secondary / secondary special,-15122,-2355
1,F,0,112500.0,180000.0,8883.0,Working,Higher education,-13142,-562
1,M,0,157500.0,704844.0,33907.5,Working,Secondary / secondary special,-11378,-3899
0,M,0,675000.0,1312110.0,55723.5,Commercial associate,Higher education,-15891,-2039
0,F,0,162000.0,1661418.0,43956.0,State servant,Higher education,-17734,-118
0,F,0,180000.0,1113840.0,47322.0,State servant,Higher education,-14898,-6369
0,F,0,90000.0,405000.0,20250.0,Pensioner,Higher education,-18192,365243
0,F,0,189000.0,1293502.5,37948.5,Pensioner,Secondary / secondary special,-23401,365243
0,M,0,135000.0,810000.0,44073.0,Working,Secondary / secondary special,-12937,-1159
0,F,1,135000.0,180000.0,9000.0,State servant,Higher education,-12923,-142
0,F,0,135000.0,770292.0,30676.5,Pensioner,Lower secondary,-23573,365243
0,M,0,112500.0,364500.0,17532.0,Working,Secondary / secondary special,-13258,-5203
0,F,0,121500.0,544491.0,21226.5,Working,Secondary / secondary special,-15046,-2795
0,M,0,450000.0,1082214.0,31770.0,Commercial associate,Higher education,-19128,-6203
0,M,1,67500.0,315000.0,17217.0,Working,Secondary / secondary special,-9780,-1107
0,M,1,225000.0,324000.0,25204.5,Commercial associate,Secondary / secondary special,-12344,-2902
0,M,2,270000.0,592560.0,35937.0,Commercial associate,Incomplete higher,-14327,-1422
0,F,1,157500.0,808650.0,31464.0,Working,Lower secondary,-14400,-1435
0,F,1,135000.0,180000.0,9000.0,Working,Secondary / secondary special,-10277,-799
0,F,0,225000.0,1004791.5,53662.5,State servant,Secondary / secondary special,-18492,-6994
